样本id,A1,A3,A4,A5,A6,A10,A12,A13,A15,A17,A18,A19,A21,A22,A23,A25,A27,B1,B2,B3,B6,B8,B12,B13,B14,收率,A7-A5,A9-A7,A11-A9,A14-A11,A16-A14,A20s-A16,A20e-A20s,A24-A20e,A26-A24,A28s-A26,A28e-A28s,B4s-A28e,B4e-B4s,B5-B4e,B7-B5,B9s-B7,B9e-B9s,B10s-B9e,B10e-B10s,B11s-B10e,B11e-B11s
sample_665,300,405.0,700,21600,29.0,101,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_351,300,405.0,700,55800,38.0,100,103,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,50,38.0,800.0,0.15,400,0.902,0.16666666666666666,1.3333333333333333,1.0,1.0,1.0,4.5,0.5,0.0,0.5,9.5,0.5,0.0,1.0,0.0,3.5,0.0,1.5,1.5,1.5,3.499722222222222,0.0
sample_448,300,405.0,700,28800,30.0,100,101,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,77,300.0,3.5,3.5,60,36.0,800.0,0.15,400,0.902,15.999722222222223,9.000277777777777,1.0,1.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.5,0.0,3.5,0.0,1.5,1.0,1.5,0.9997222222222222,0.0
sample_1350,300,405.0,700,21600,27.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.943,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,11.999722222222223,13.000277777777777,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_1042,200,270.0,470,73800,33.0,100,102,0.2,103.0,105.0,0.2,300,30.0,9.0,5.0,70,76,190.0,3.5,3.5,65,45.0,400.0,0.15,280,0.947,3.499722222222222,22.50027777777778,1.0,1.0,1.0,0.0,0.5,0.5,0.5,4.0,1.0,0.0,1.5,0.0,2.0,0.5,2.0,9.999722222222223,0.0,0.0,0.0
sample_1873,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.959,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1420,300,405.0,700,52200,21.0,100,102,0.2,103.0,104.0,0.2,300,35.0,9.0,5.0,70,79,310.0,3.5,3.5,60,40.0,800.0,0.15,420,0.923,9.499722222222223,15.500277777777777,1.0,1.0,1.0,1.5,0.5,0.0,0.5,8.0,1.5,0.0,1.0,23.5,5.0,0.0,1.0,1.0,1.5,8.499722222222223,0.0
sample_1150,300,405.0,700,3600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.959,22.99972222222222,3.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1867,300,405.0,700,50400,30.0,101,102,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.959,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_755,300,405.0,700,79200,26.0,100,103,0.2,105.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.985,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,12.999722222222223,0.0,0.0,0.0
sample_139,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_452,300,405.0,700,68400,36.0,100,103,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,77,300.0,3.5,3.5,60,40.0,800.0,0.15,390,0.89,4.999722222222222,20.00027777777778,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.5,0.0,5.5,1.0,1.5,1.0,1.5,10.999722222222223,0.0
sample_1195,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_700,300,405.0,700,68400,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,79,45.0,1200.0,0.15,400,0.936,4.999722222222222,21.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1158,300,405.0,700,64800,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,5.999722222222222,20.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1701,300,405.0,700,21600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_831,300,405.0,700,50400,28.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_1103,300,405.0,700,32400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,14.999722222222223,11.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,23.0,3.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_951,300,405.0,700,7200,23.0,100,105,0.2,106.0,108.0,0.2,200,50.0,9.0,5.0,70,80,300.0,3.5,3.5,64,45.0,800.0,0.15,420,0.935,21.99972222222222,3.000277777777778,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,2.0,0.16666666666666666,1.5,0.16666666666666666,1.0,9.16638888888889,0.0
sample_1020,300,405.0,700,61200,21.0,100,102,0.2,104.0,105.0,0.2,200,50.0,10.0,5.0,70,77,300.0,3.5,3.5,60,37.0,800.0,0.15,400,0.902,6.999722222222222,23.50027777777778,20.0,1.0,1.0,1.5,0.5,23.5,0.5,2.5,1.5,0.0,1.5,0.0,3.0,1.0,1.5,1.0,1.5,10.999722222222223,0.0
sample_1572,300,405.0,700,16200,38.0,100,101,0.2,103.0,101.0,0.2,200,50.0,10.0,5.0,70,77,300.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,19.49972222222222,6.000277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,5.0,1.0,0.0,1.0,0.0,2.5,2.5,1.5,0.5,1.5,21.49972222222222,0.0
sample_397,300,405.0,700,79200,23.0,100,103,0.2,105.0,107.0,0.2,300,50.0,9.0,5.0,70,77,320.0,3.5,3.5,68,47.0,900.0,0.15,400,0.902,1.9997222222222222,23.00027777777778,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,2.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,0.8333333333333334,13.499722222222223,0.0
sample_1911,300,405.0,700,21600,30.0,102,104,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1571,300,405.0,700,79200,35.0,100,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,78,300.0,3.5,3.5,65,39.0,800.0,0.15,420,0.935,1.9997222222222222,23.50027777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,3.0,0.5,0.5,1.5,0.0,3.0,0.5,1.5,1.0,1.0,6.999722222222222,0.0
sample_1178,300,405.0,700,82800,29.0,102,103,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,0.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1771,300,405.0,700,79200,30.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,70,80,320.0,3.5,3.5,72,45.0,1200.0,0.15,400,0.925,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5
sample_1254,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1969,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.888,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_22,300,405.0,700,61200,24.0,100,102,0.2,101.0,104.0,0.2,300,50.0,10.0,5.0,70,78,300.0,3.5,3.5,60,40.0,800.0,0.15,400,0.879,6.999722222222222,18.50027777777778,1.0,1.0,1.0,3.0,0.5,0.0,0.5,9.5,1.0,0.0,1.0,0.0,3.0,0.5,1.5,0.5,1.5,3.999722222222222,0.0
sample_1306,300,405.0,700,50400,27.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.985,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_767,300,405.0,700,50400,30.0,103,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.5,19.49972222222222,0.0,0.0,0.0
sample_393,300,405.0,700,50400,23.0,100,103,0.2,106.0,108.0,0.2,300,50.0,10.0,5.0,70,74,330.0,3.5,3.5,68,47.0,900.0,0.15,400,0.8909999999999999,9.999722222222223,15.000277777777777,1.0,1.0,1.0,0.16666666666666666,0.5,0.3333333333333333,0.5,0.0,1.0,0.5,1.0,0.0,2.0,0.16666666666666666,1.1666666666666667,0.3333333333333333,1.1666666666666667,21.16638888888889,0.0
sample_251,300,405.0,700,50400,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,460,0.973,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,18.99972222222222,0.0,0.0,0.0
sample_1268,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1491,300,405.0,700,9000,38.0,100,102,0.2,103.0,103.0,0.2,300,50.0,9.0,5.0,70,75,360.0,3.5,3.5,65,45.0,800.0,0.15,385,0.879,0.25,1.75,1.0,1.0,1.0,4.0,0.5,0.0,0.5,7.0,0.5,0.0,1.0,0.0,2.5,0.0,1.5,1.5,1.5,19.99972222222222,0.0
sample_1060,300,405.0,700,3600,23.0,100,101,0.2,103.0,105.0,0.2,300,50.0,9.0,5.0,70,78,340.0,3.5,3.5,65,50.0,800.0,0.15,420,0.942,22.99972222222222,2.500277777777778,1.0,1.0,1.0,0.5,0.5,0.5,0.5,6.5,1.0,0.0,1.5,0.0,2.5,1.0,2.0,1.0,2.0,22.99972222222222,0.0
sample_672,300,405.0,700,50400,28.0,102,103,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1967,300,405.0,700,21600,29.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_1505,300,405.0,700,68400,38.0,100,102,0.2,104.0,102.0,0.2,300,50.0,9.0,5.0,70,75,330.0,3.5,3.5,50,28.0,800.0,0.15,385,0.879,0.5,1.0,1.0,1.0,1.0,3.0,0.5,0.5,0.5,6.5,0.5,0.5,1.5,0.0,3.0,0.0,1.5,1.0,1.5,3.999722222222222,0.0
sample_1369,300,405.0,700,75600,30.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_1134,300,405.0,700,64800,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,5.999722222222222,20.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_870,300,405.0,700,48600,37.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,70,75,300.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,0.16666666666666666,1.6666666666666667,1.0,1.0,1.0,2.1666666666666665,0.5,0.5,0.5,7.0,0.5,0.0,2.0,0.0,2.5,2.0,1.5,10.499722222222223,0.0,0.0,0.0
sample_605,300,405.0,700,48600,23.0,100,102,0.2,103.0,104.0,0.2,200,50.0,9.0,5.0,90,77,330.0,3.5,3.5,65,45.0,800.0,0.15,400,0.902,10.499722222222223,15.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.49972222222222,0.0
sample_1376,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,2.999722222222222,0.0,0.0,0.0
sample_1343,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_628,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.936,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_903,300,405.0,700,61200,39.0,100,104,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,370.0,3.5,3.5,65,45.0,800.0,0.15,400,0.8909999999999999,0.25,1.75,1.0,1.0,1.0,3.5,0.5,0.0,0.5,8.5,0.5,0.0,2.0,0.0,3.5,0.0,1.5,0.5,1.5,3.499722222222222,0.0
sample_857,300,,980,30600,24.0,100,102,0.2,102.0,102.0,0.2,300,,10.0,4.0,70,78,320.0,3.5,3.5,60,40.0,800.0,0.15,390,0.879,15.499722222222223,10.000277777777777,1.0,1.0,1.0,2.0,0.5,0.5,0.5,7.0,1.0,0.0,1.0,0.0,2.5,4.0,1.5,0.5,1.5,12.499722222222223,0.0
sample_1196,300,405.0,700,79200,30.0,102,103,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1263,300,405.0,700,21600,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.913,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_701,300,405.0,700,10800,30.0,101,103,0.2,104.0,106.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.979,20.99972222222222,5.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1465,300,405.0,700,79200,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,350.0,3.5,3.5,65,45.0,800.0,0.15,385,0.879,1.9997222222222222,23.00027777777778,1.0,1.0,1.0,0.0,0.5,0.0,0.5,9.0,1.0,0.0,2.0,0.0,2.0,0.0,1.5,2.0,1.5,1.9997222222222222,0.0
sample_1563,300,405.0,700,45000,39.0,100,102,0.2,104.0,103.0,0.2,300,50.0,9.0,5.0,75,75,350.0,3.5,3.5,65,28.0,800.0,0.15,400,0.902,0.16666666666666666,1.5,1.0,1.0,1.0,2.3333333333333335,0.5,0.5,0.5,9.5,0.5,0.0,1.0,0.0,4.0,0.0,1.5,0.5,1.5,8.499722222222223,0.0
sample_710,300,405.0,700,79200,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,76,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,0.983,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1957,300,405.0,700,75600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,12.999722222222223,0.0,0.0,0.0
sample_322,300,405.0,700,7200,21.0,100,102,0.2,103.0,104.0,0.2,300,50.0,9.0,5.0,70,75,300.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,0.5,1.5,1.0,1.0,1.0,4.5,0.5,0.0,0.5,6.0,0.5,23.5,2.0,0.0,6.0,0.0,2.0,1.0,2.0,16.49972222222222,0.0
sample_1603,200,270.0,470,50400,25.0,100,102,0.2,103.0,103.0,0.2,300,30.0,9.0,5.0,70,78,200.0,3.5,3.5,65,45.0,400.0,0.15,280,0.947,9.999722222222223,15.500277777777777,1.0,1.0,1.0,0.0,0.5,0.5,0.5,5.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,15.999722222222223,0.0,0.0,0.0
sample_1787,300,405.0,700,21600,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.947,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1180,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.947,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1707,300,405.0,700,21600,29.0,101,103,0.2,105.0,107.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.902,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_625,300,405.0,700,50400,29.0,101,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1731,300,405.0,700,50400,29.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,79,73,320.0,3.5,3.5,78,45.0,1200.0,0.15,400,0.925,9.999722222222223,16.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.5
sample_126,300,405.0,700,79200,18.0,101,103,0.2,106.0,108.0,0.2,200,50.0,9.0,5.0,72,80,380.0,3.5,3.5,77,45.0,800.0,0.15,400,0.8909999999999999,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.5,1.5,11.499722222222223,0.0
sample_1012,300,405.0,700,43200,21.0,100,102,0.2,103.0,105.0,0.2,200,50.0,9.0,5.0,70,78,290.0,3.5,3.5,60,40.0,800.0,0.15,400,0.913,11.999722222222223,13.500277777777777,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.5,0.0,3.0,3.0,1.5,1.0,1.5,15.999722222222223,0.0
sample_1091,300,405.0,700,75600,26.0,100,103,0.2,105.0,104.0,0.2,300,50.0,10.0,5.0,70,78,350.0,3.5,3.5,65,45.0,800.0,0.15,420,0.935,2.999722222222222,22.50027777777778,1.0,1.0,1.0,2.5,0.5,0.5,0.5,5.5,1.0,0.0,1.5,0.0,3.5,2.5,1.5,0.5,1.5,0.9997222222222222,0.0
sample_849,300,,980,19800,21.0,100,102,0.2,102.0,104.0,0.2,300,50.0,10.0,5.0,70,70,300.0,3.5,3.5,65,40.0,800.0,0.15,370,0.8340000000000001,18.49972222222222,7.000277777777778,1.0,1.0,1.0,2.0,0.5,0.5,0.5,4.0,1.0,0.0,1.5,0.0,3.0,2.0,1.5,2.0,2.5,16.99972222222222,0.0
sample_781,300,405.0,700,75600,27.0,102,104,0.2,105.0,106.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,440,0.93,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,4.0,11.999722222222223,0.0,0.0,0.0
sample_606,300,405.0,700,79200,18.0,100,101,0.2,103.0,106.0,0.2,200,50.0,9.0,5.0,78,70,380.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.8909999999999999,1.9997222222222222,23.50027777777778,1.0,2.0,1.0,23.0,1.0,0.25,1.0,0.0,1.0,0.0,1.25,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
sample_1972,300,405.0,700,75600,30.0,102,103,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,80,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,420,0.882,2.999722222222222,23.00027777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.5
sample_1203,300,405.0,700,21600,29.0,101,102,0.2,104.0,105.0,0.2,200,50.0,9.0,5.0,78,73,320.0,3.5,3.5,80,45.0,1200.0,0.15,400,0.947,17.99972222222222,8.000277777777777,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_1661,300,405.0,700,79200,30.0,101,102,0.2,104.0,106.0,0.2,200,50.0,8.0,5.0,80,72,320.0,3.5,3.5,78,45.0,1200.0,0.15,420,0.935,1.9997222222222222,0.0002777777777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.5,0.0,1.5,0.0,1.0
sample_416,300,405.0,700,37800,30.0,100,101,0.2,103.0,103.0,0.2,100,50.0,10.0,5.0,80,78,280.0,3.5,3.5,60,45.0,800.0,0.15,400,0.902,13.499722222222223,11.500277777777777,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,2.0,0.5,1.5,1.0,1.0,0.49972222222222223,0.0
sample_101,300,405.0,700,14400,29.0,101,102,0.2,103.0,106.0,0.2,200,50.0,9.0,5.0,79,72,,,,78,45.0,1200.0,0.15,400,0.913,19.99972222222222,6.000277777777778,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.0,10.0,1.5,0.0,1.5,0.0,1.0
