样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
sample_1076,22.0,24.0,-1.0,-1.0,23.5,100.0,0.5,102.0,1.5,102.0,2.5,102.0,300.0,0.5,50.0,10.0,5.5,70,6.0,78.0,1.0,340.0,1.5,14.0,65.0,17.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.971
sample_1379,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.902
sample_1884,22.0,30.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,79,5.0,73.0,1.0,320.0,1.0,7.0,79.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.983
sample_461,8.0,21.0,-1.0,-1.0,9.5,100.0,10.5,101.0,11.5,103.0,12.5,105.0,200.0,0.5,50.0,9.0,14.0,70,14.5,78.0,1.0,290.0,1.0,19.0,60.0,21.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_1047,0.0,21.0,-1.0,-1.0,1.5,100.0,2.5,101.0,3.5,104.0,4.5,104.0,300.0,0.5,30.0,10.0,6.0,70,6.5,78.0,1.0,240.0,1.5,9.0,65.0,11.0,45.0,2.0,-1.0,-1.0,400.0,350.0,0.879
sample_1243,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9359999999999999
sample_586,1.0,20.0,-1.0,-1.0,2.0,101.0,3.0,104.0,4.0,103.0,5.0,107.0,200.0,1.0,50.0,9.0,6.0,90,6.5,77.0,1.0,340.0,1.0,9.0,62.0,12.5,42.0,1.5,1.0,-1.0,800.0,420.0,0.9229999999999999
sample_1409,3.5,21.0,-1.0,-1.0,5.0,100.0,6.0,102.0,7.0,103.0,8.0,105.0,300.0,0.5,40.0,10.0,12.0,72,12.5,77.0,1.0,300.0,1.5,0.5,65.0,3.5,40.0,1.5,1.5,-1.0,800.0,420.0,0.943
sample_1426,23.0,24.0,-1.0,-1.0,0.5,100.0,1.5,102.0,2.5,104.0,3.5,106.0,300.0,0.5,50.0,10.0,6.5,70,7.0,78.0,1.0,300.0,1.0,17.0,60.0,21.0,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1390,14.0,30.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9470000000000001
sample_1230,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,102.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,12.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_498,22.0,21.0,-1.0,-1.0,23.5,100.0,0.5,104.0,1.5,104.0,2.5,105.0,300.0,0.5,50.0,9.0,4.0,70,4.5,78.0,1.0,340.0,1.0,2.0,65.0,5.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.902
sample_703,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,102.0,18.0,104.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,79,21.0,76.0,1.0,320.0,1.0,23.0,78.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_376,7.5,38.0,7.666666666666667,80.0,9.0,100.0,10.0,102.0,11.0,104.0,12.0,103.0,300.0,0.5,50.0,10.0,16.0,70,16.5,75.0,0.5,370.0,2.0,2.5,60.0,8.0,40.0,1.5,1.5,-1.0,800.0,440.0,0.9470000000000001
sample_976,19.0,20.0,-1.0,-1.0,20.5,100.0,21.5,101.0,22.5,102.0,23.5,102.0,150.0,0.5,35.0,9.0,0.6666666666666666,70,1.1666666666666667,70.0,0.6666666666666666,310.0,1.0,2.8333333333333335,67.0,9.0,40.0,1.6666666666666667,1.6666666666666667,-1.0,900.0,400.0,0.971
sample_1210,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9590000000000001
sample_1558,12.0,21.0,12.5,73.0,14.0,100.0,15.0,102.0,16.0,103.0,17.0,104.0,300.0,0.5,50.0,9.0,21.5,75,22.0,70.0,0.5,350.0,1.0,5.5,65.0,10.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.935
sample_405,10.0,21.0,-1.0,-1.0,11.5,100.0,12.5,100.0,13.5,104.0,14.5,108.0,200.0,1.0,50.0,10.0,16.0,70,16.5,80.0,1.0,380.0,1.0,18.5,76.0,20.5,47.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_420,17.5,21.0,-1.0,-1.0,19.0,100.0,20.0,101.0,21.0,103.0,22.0,103.0,100.0,1.0,50.0,10.0,23.5,80,0.0,75.0,1.0,280.0,1.0,2.0,65.0,3.0,45.0,1.5,1.0,-1.0,800.0,400.0,0.93
sample_1437,7.0,23.0,-1.0,-1.0,8.333333333333334,101.0,9.333333333333334,102.0,10.333333333333334,103.0,11.333333333333334,103.0,300.0,0.5,50.0,10.0,16.0,70,16.5,78.0,1.0,310.0,1.0,1.0,60.0,4.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.9470000000000001
sample_1636,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9470000000000001
sample_1157,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,23.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_174,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,1200.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.98
sample_691,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.879
sample_828,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9359999999999999
sample_429,22.0,21.0,-1.0,-1.0,23.0,100.0,0.0,102.0,1.0,103.0,2.0,104.0,100.0,1.0,50.0,10.0,3.0,80,3.5,70.0,1.0,280.0,1.0,5.5,60.0,6.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1487,11.5,36.0,11.75,80.0,13.5,100.0,14.5,102.0,15.5,103.0,16.5,101.0,300.0,0.5,50.0,9.0,20.166666666666668,70,21.0,75.0,0.5,350.0,2.0,5.0,65.0,10.5,45.0,1.5,1.5,-1.0,800.0,385.0,0.8909999999999999
sample_1140,18.0,29.0,-1.0,-1.0,20.0,101.0,21.0,103.0,22.0,104.0,23.0,105.0,200.0,1.0,50.0,9.0,0.0,80,1.0,73.0,1.0,320.0,1.0,3.0,80.0,5.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_1735,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9229999999999999
sample_719,22.0,31.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,104.0,200.0,1.0,50.0,9.0,4.0,78,5.0,76.0,1.0,320.0,1.0,7.0,79.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.8909999999999999
sample_283,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9129999999999999
sample_1504,6.5,21.0,7.0,74.0,8.333333333333334,100.0,9.333333333333334,102.0,10.333333333333334,104.0,11.333333333333334,102.0,300.0,0.5,50.0,9.0,18.5,75,19.0,70.0,0.5,350.0,1.5,4.0,65.0,8.0,30.0,1.0,1.5,-1.0,800.0,400.0,0.983
sample_1121,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9129999999999999
sample_636,14.0,28.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.93
sample_739,14.0,30.0,-1.0,-1.0,16.0,103.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,310.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,460.0,0.8909999999999999
sample_500,11.0,24.0,-1.0,-1.0,12.5,100.0,13.5,101.0,14.5,103.0,15.5,103.0,300.0,0.5,50.0,10.0,17.0,70,17.5,78.0,1.0,330.0,1.5,14.0,65.0,17.0,50.0,1.5,1.0,-1.0,800.0,400.0,0.879
sample_1099,3.0,24.0,-1.0,-1.0,4.5,100.0,5.5,101.0,6.5,103.0,7.5,104.0,300.0,0.5,50.0,10.0,9.0,70,9.5,78.0,1.0,340.0,1.0,19.0,65.0,22.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.902
sample_1114,1.0,29.0,-1.0,-1.0,3.0,102.0,4.0,103.0,5.0,104.0,6.0,105.0,200.0,1.0,50.0,9.0,7.0,73,8.0,70.0,1.0,320.0,1.0,10.0,80.0,12.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.9359999999999999
sample_692,19.0,30.0,-1.0,-1.0,21.0,101.0,22.0,103.0,23.0,105.0,0.0,107.0,200.0,1.0,50.0,9.0,1.0,78,2.0,73.0,1.0,320.0,1.0,5.0,80.0,6.0,45.0,1.5,1.5,1.5,1200.0,420.0,0.983
sample_1490,15.5,40.0,15.75,80.0,17.25,100.0,18.25,102.0,19.25,103.0,20.25,102.0,300.0,0.5,50.0,9.0,2.5,70,3.0,75.0,0.5,350.0,2.0,13.0,65.0,15.0,30.0,1.5,1.5,-1.0,800.0,385.0,0.93
sample_1,6.5,25.0,-1.0,-1.0,8.0,100.0,9.0,103.0,10.0,104.0,11.0,105.0,300.0,0.5,40.0,9.0,15.5,70,16.0,78.0,1.0,320.0,1.5,2.5,60.0,4.5,40.0,1.5,1.5,-1.0,800.0,400.0,0.902
sample_1417,8.0,21.0,-1.0,-1.0,9.333333333333334,100.0,10.333333333333334,103.0,11.333333333333334,105.0,12.333333333333334,105.0,350.0,0.5,30.0,9.0,16.5,70,17.0,78.0,1.0,300.0,1.5,1.5,60.0,4.0,40.0,1.5,1.0,-1.0,800.0,420.0,0.902
sample_1174,14.0,30.0,-1.0,-1.0,16.0,100.0,17.0,103.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,400.0,
sample_927,21.5,38.0,21.666666666666668,80.0,23.333333333333332,100.0,0.3333333333333333,104.0,1.3333333333333333,102.0,2.0,104.0,300.0,0.5,50.0,10.0,4.5,70,5.0,75.0,0.5,370.0,2.0,15.5,60.0,21.5,45.0,1.5,1.5,-1.0,800.0,420.0,0.925
sample_1132,1.0,29.0,-1.0,-1.0,3.0,101.0,4.0,103.0,5.0,104.0,6.0,105.0,200.0,1.0,50.0,9.0,7.0,80,8.0,73.0,1.0,320.0,1.0,10.0,80.0,12.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.973
sample_1674,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,105.0,11.0,107.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.166666666666668,45.0,1.5,1.3333333333333333,1.0,1200.0,400.0,0.902
sample_1582,18.0,21.0,-1.0,-1.0,19.0,100.0,20.0,105.0,21.0,107.0,22.0,106.0,300.0,0.5,50.0,9.0,23.0,70,23.5,74.0,1.0,350.0,1.0,1.5,71.0,3.5,46.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,400.0,0.9229999999999999
sample_1248,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9470000000000001
sample_1587,14.0,21.0,-1.0,-1.0,15.0,100.0,16.0,106.0,17.0,105.0,18.0,107.0,300.0,0.5,50.0,9.0,19.0,70,19.5,74.0,1.0,350.0,1.0,21.5,70.0,23.5,45.0,1.3333333333333321,1.3333333333333333,-1.0,800.0,400.0,0.971
sample_328,12.5,38.0,12.666666666666666,80.0,14.0,100.0,15.0,102.0,16.0,103.0,17.0,102.0,300.0,0.5,50.0,9.0,21.0,70,21.5,75.0,0.5,300.0,2.0,7.5,50.0,13.0,32.0,1.5,1.5,-1.0,800.0,400.0,0.879
sample_103,20.0,29.0,-1.0,-1.0,22.0,102.0,23.0,103.0,0.0,104.0,1.0,105.0,200.0,1.0,50.0,9.0,2.0,78,3.0,73.0,1.0,320.0,1.0,5.0,80.0,7.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9
sample_1348,14.0,30.0,-1.0,-1.0,16.0,102.0,7.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.935
sample_214,22.0,30.0,-1.0,-1.0,0.0,100.0,1.0,103.0,2.0,105.0,3.0,107.0,200.0,1.0,50.0,9.0,4.0,80,5.0,72.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_1160,8.0,29.0,-1.0,-1.0,10.0,101.0,11.0,103.0,12.0,104.0,13.0,105.0,200.0,1.0,50.0,9.0,14.0,80,15.0,73.0,1.0,320.0,1.0,17.0,80.0,19.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9229999999999999
sample_853,14.5,19.0,-1.0,-1.0,16.0,100.0,17.0,101.0,18.0,103.0,19.0,103.0,300.0,0.5,40.0,10.0,2.5,70,3.0,78.0,1.0,340.0,1.0,13.0,60.0,15.0,40.0,1.5,1.5,-1.0,800.0,392.0,0.9470000000000001
sample_247,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.8909999999999999
sample_1966,21.0,29.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,420.0,0.9129999999999999
sample_1622,1.0,24.0,-1.0,-1.0,2.5,100.0,3.5,101.0,4.5,102.0,5.5,102.0,300.0,0.5,50.0,10.0,7.0,70,7.5,78.0,1.0,300.0,1.0,12.5,65.0,15.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.925
sample_1812,14.0,30.0,-1.0,-1.0,16.0,101.0,17.0,104.0,18.0,105.0,19.0,107.0,200.0,1.0,50.0,9.0,20.0,78,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.902
sample_1554,21.5,21.0,22.0,73.0,0.0,100.0,1.0,102.0,2.0,103.0,3.0,104.0,300.0,0.5,50.0,9.0,5.0,70,5.5,75.0,0.5,350.0,1.0,15.5,65.0,22.75,45.0,1.5,1.5,-1.0,800.0,400.0,0.8909999999999999
sample_1686,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_1226,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,75.0,9.0,45.0,1.5,2.0,1.0,1200.0,420.0,0.93
sample_366,6.833333333333333,38.0,7.0,80.0,8.5,100.0,9.5,102.0,10.5,103.0,11.5,103.0,300.0,0.5,-1.0,9.0,14.5,70,15.0,75.0,0.5,370.0,2.5,2.5,65.0,8.0,27.0,1.5,1.5,-1.0,800.0,400.0,0.925
sample_249,21.0,29.0,-1.0,-1.0,23.0,101.0,0.0,102.0,1.0,103.0,2.0,104.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.902
sample_737,22.0,26.0,-1.0,-1.0,0.0,100.0,1.0,102.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,3.0,-1.0,-1.0,1200.0,440.0,0.884
sample_27,16.5,20.0,-1.0,-1.0,17.5,100.0,18.5,102.0,19.5,103.0,20.5,104.0,300.0,0.5,40.0,9.0,1.5,70,2.0,78.0,1.0,310.0,1.5,13.0,80.0,17.0,40.0,1.5,1.5,-1.0,800.0,420.0,0.93
sample_837,14.0,29.0,-1.0,-1.0,16.0,102.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.888
sample_1593,14.0,20.0,-1.0,-1.0,15.0,100.0,16.0,104.0,17.0,105.0,18.0,106.0,300.0,0.5,50.0,9.0,19.0,70,19.5,74.0,1.0,350.0,1.0,21.5,68.0,23.5,45.0,1.3333333333333321,1.3333333333333333,-1.0,800.0,420.0,0.935
sample_1442,7.5,22.0,-1.0,-1.0,9.0,100.0,10.0,103.0,11.0,103.0,12.0,102.0,300.0,0.5,40.0,9.0,16.5,70,17.0,78.0,1.0,310.0,1.5,1.5,65.0,8.0,40.0,1.5,1.5,-1.0,800.0,440.0,0.983
sample_1817,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,75.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_681,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,75.0,1.0,320.0,1.0,15.0,74.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9129999999999999
sample_1543,12.0,21.0,12.5,70.0,14.0,100.0,15.0,102.0,16.0,103.0,17.0,103.0,300.0,0.5,50.0,9.0,21.0,70,21.5,75.0,0.5,350.0,1.0,6.5,65.0,10.5,45.0,1.5,1.5,-1.0,800.0,385.0,0.983
sample_1808,6.0,29.0,-1.0,-1.0,8.0,100.0,9.0,102.0,10.0,103.0,11.0,104.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.902
sample_4,14.0,24.0,-1.0,-1.0,15.5,100.0,16.5,102.0,17.5,102.0,18.5,102.0,300.0,0.5,40.0,10.0,19.0,70,19.5,78.0,1.5,300.0,1.0,6.5,60.0,12.0,40.0,1.5,0.5,-1.0,800.0,400.0,0.955
sample_135,6.0,29.0,-1.0,-1.0,8.0,101.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,2.5,2.0,1.0,1200.0,400.0,0.955
sample_838,21.0,30.0,-1.0,-1.0,23.0,102.0,0.0,103.0,1.0,104.0,2.0,105.0,200.0,1.0,50.0,9.0,3.0,80,4.0,73.0,1.0,320.0,1.0,6.0,80.0,8.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9229999999999999
sample_356,16.5,38.0,16.666666666666668,80.0,18.5,100.0,19.5,102.0,20.5,102.0,21.5,103.0,300.0,0.5,50.0,9.0,1.5,70,2.0,75.0,0.5,370.0,2.0,13.5,65.0,17.0,45.0,1.5,1.5,-1.0,800.0,420.0,0.93
sample_699,9.0,29.0,-1.0,-1.0,11.0,101.0,12.0,103.0,13.0,104.0,14.0,105.0,200.0,1.0,50.0,9.0,15.0,80,17.0,73.0,1.0,320.0,1.0,19.0,79.0,21.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9470000000000001
sample_1049,14.0,21.0,-1.0,-1.0,15.5,100.0,16.5,102.0,17.5,104.0,18.5,105.0,300.0,0.5,30.0,9.0,20.0,70,20.5,78.0,1.0,240.0,1.0,0.0,65.0,8.0,50.0,1.5,1.0,-1.0,800.0,340.0,0.9798
sample_1712,5.0,21.0,-1.0,-1.0,7.0,100.0,8.0,100.0,9.0,103.0,10.0,108.0,200.0,1.0,50.0,9.0,11.5,70,12.0,79.0,1.0,380.0,1.0,14.0,75.0,16.0,45.0,1.5,1.5,-1.0,800.0,400.0,0.9129999999999999
sample_1824,14.0,30.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,105.0,19.0,106.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,23.0,80.0,1.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.925
sample_370,22.0,37.0,23.5,80.0,23.5,100.0,0.5,102.0,1.5,102.0,2.5,102.0,300.0,0.5,50.0,9.0,8.0,70,8.5,75.0,0.5,370.0,2.0,21.0,65.0,21.0,25.0,1.5,1.5,-1.0,800.0,420.0,0.879
sample_1772,6.0,28.0,-1.0,-1.0,8.0,101.0,9.0,102.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,78,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.9359999999999999
sample_1655,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,8.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.8959999999999999
sample_1250,14.0,29.0,-1.0,-1.0,16.0,101.0,17.0,103.0,18.0,104.0,19.0,105.0,200.0,1.0,50.0,9.0,20.0,80,21.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.925
sample_227,22.0,29.0,-1.0,-1.0,0.0,101.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,80,5.0,73.0,1.0,320.0,1.0,7.0,80.0,9.0,45.0,1.5,1.5,1.0,1200.0,420.0,0.943
sample_1394,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.9229999999999999
sample_1299,6.0,29.0,-1.0,-1.0,8.0,102.0,9.0,103.0,10.0,104.0,11.0,105.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,
sample_340,7.0,38.0,7.166666666666667,80.0,8.833333333333334,100.0,9.833333333333334,103.0,10.833333333333334,104.0,11.833333333333334,104.0,300.0,0.5,50.0,9.0,16.0,70,16.5,75.0,0.5,350.0,1.0,2.5,50.0,7.5,40.0,1.5,1.5,-1.0,800.0,400.0,0.925
sample_1444,4.0,22.0,-1.0,-1.0,5.5,100.0,6.5,103.0,7.5,103.0,8.5,103.0,300.0,0.5,50.0,10.0,12.5,70,13.0,78.0,1.0,300.0,1.0,20.0,60.0,23.0,40.0,1.5,2.0,-1.0,800.0,440.0,0.92
sample_1726,22.0,29.0,-1.0,-1.0,0.0,102.0,1.0,103.0,2.0,104.0,3.0,105.0,200.0,1.0,50.0,9.0,4.0,78,5.0,73.0,1.0,320.0,1.0,7.0,78.0,9.0,45.0,1.5,1.5,1.0,1200.0,400.0,0.8909999999999999
sample_604,3.5,23.0,-1.0,-1.0,5.0,100.0,6.0,102.0,7.0,103.0,8.0,104.0,200.0,1.0,50.0,9.0,9.0,90,9.5,77.0,1.0,330.0,1.0,11.5,65.0,13.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.995
sample_1469,10.5,80.0,-1.0,-1.0,11.5,101.0,12.5,102.0,13.5,103.0,14.5,89.0,300.0,0.5,50.0,9.0,15.5,70,16.0,75.0,0.5,350.0,2.0,2.0,65.0,6.0,45.0,1.0,1.5,-1.0,800.0,400.0,0.9229999999999999
sample_1946,6.0,30.0,-1.0,-1.0,8.0,102.0,9.0,104.0,10.0,105.0,11.0,106.0,200.0,1.0,50.0,9.0,12.0,80,13.0,73.0,1.0,320.0,1.0,15.0,80.0,17.0,45.0,4.0,-1.0,-1.0,1200.0,440.0,0.925
sample_455,23.0,31.0,-1.0,-1.0,0.0,100.0,1.0,102.0,2.0,103.0,3.0,105.0,200.0,0.5,50.0,9.0,4.5,70,5.0,78.0,1.0,300.0,1.5,9.5,60.0,12.0,38.0,1.5,1.5,-1.0,800.0,400.0,0.9470000000000001
sample_64,1.0,18.0,-1.0,-1.0,2.0,100.0,3.0,104.0,4.0,105.0,5.0,106.0,300.0,0.5,50.0,9.0,6.333333333333333,70,6.833333333333333,75.0,1.1666666666666667,350.0,1.0,9.0,70.0,10.5,45.0,1.5,1.5,-1.0,800.0,400.0,0.925
sample_991,10.0,21.0,-1.0,-1.0,11.0,100.0,12.0,102.0,13.0,104.0,14.0,107.0,300.0,0.5,50.0,9.0,15.0,70,15.5,76.0,1.0,290.0,1.0,17.5,65.0,19.5,45.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,400.0,0.95
