样本id,A5,A6,A7,A8,A9,A10,A11,A12,A14,A15,A16,A17,A19,A20,A21,A22,A24,A25,A26,A27,A28,B1,B4,B5,B6,B7,B8,B9,B10,B11,B12,B14,收率
1661,22.0,30.0,-1.0,-1.0,0.0,101,1.0,102.0,2.0,104.0,3.0,106.0,200,1.0,50.0,8.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.925
416,10.5,30.0,-1.0,-1.0,11.5,100,12.5,101.0,13.5,103.0,14.5,103.0,100,0.5,50.0,10.0,15.0,80.0,15.5,78.0,1.0,280.0,1.0,17.5,60,19.5,45.0,1.5,1.0,-1.0,800.0,400,0.8909999999999999
101,4.0,29.0,-1.0,-1.0,6.0,101,7.0,102.0,8.0,103.0,9.0,106.0,200,1.0,50.0,9.0,10.0,79.0,11.0,72.0,1.0,-1.0,1.0,13.0,78,5.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
1271,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.935
1569,23.0,21.0,23.5,73.0,1.0,100,2.0,102.0,3.0,103.0,4.0,104.0,300,0.5,50.0,9.0,13.0,70.0,14.0,75.0,0.5,330.0,2.0,17.0,50,22.0,45.0,1.5,1.5,-1.0,800.0,400,
742,14.0,28.0,-1.0,-1.0,16.0,102,17.0,104.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.93
335,6.0,42.0,6.416666666666667,80.0,8.083333333333334,100,9.083333333333334,103.0,10.083333333333334,102.0,11.083333333333334,104.0,300,0.5,50.0,9.0,15.5,70.0,16.0,75.0,0.5,330.0,2.0,2.0,65,8.0,26.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1733,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.5,1200.0,420,0.882
1666,14.0,30.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,106.0,19.0,106.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
835,21.0,28.0,-1.0,-1.0,23.0,102,23.0,103.0,0.0,104.0,1.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.935
834,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
1245,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
1845,6.0,29.0,-1.0,-1.0,8.0,101,9.0,105.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,79.0,13.0,73.0,1.0,320.0,1.0,15.0,79,17.0,45.0,1.5,1.5,1.0,1200.0,420,0.9129999999999999
940,2.5,43.0,2.6666666666666665,80.0,4.0,100,5.0,102.0,6.0,103.0,7.0,103.0,300,0.5,50.0,9.0,12.5,70.0,13.0,75.0,0.5,370.0,1.5,21.5,40,1.0,20.0,1.5,1.5,-1.0,800.0,440,0.902
1334,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.998
1755,14.0,30.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,105.0,19.0,107.0,200,1.0,50.0,9.0,20.0,80.0,21.0,72.0,1.0,320.0,1.0,7.0,78,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.8909999999999999
1877,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.983
1270,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.9129999999999999
1449,3.5,24.0,-1.0,-1.0,4.5,100,5.5,102.0,6.5,103.0,7.5,103.0,300,0.5,45.0,9.0,12.5,70.0,13.0,78.0,1.0,310.0,1.5,21.5,65,1.0,40.0,1.5,1.5,-1.0,800.0,400,0.93
1441,0.0,21.0,-1.0,-1.0,1.0,100,2.0,101.0,3.0,102.0,4.0,105.0,300,0.5,50.0,10.0,6.5,70.0,7.0,78.0,1.0,310.0,1.0,17.0,60,21.0,40.0,1.5,1.5,-1.0,800.0,400,0.943
641,6.0,30.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
105,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,72.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.983
816,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9670000000000001
999,10.0,33.0,-1.0,-1.0,11.0,100,12.0,101.0,13.0,102.0,14.0,103.0,200,0.6666666666666666,50.0,9.0,14.666666666666666,70.0,15.016666666666667,77.0,0.5,300.0,1.3333333333333333,17.0,60,19.0,40.0,1.5,1.5,-1.0,800.0,400,0.93
1076,22.0,24.0,-1.0,-1.0,23.5,100,0.5,102.0,1.5,102.0,2.5,102.0,300,0.5,50.0,10.0,5.5,70.0,6.0,78.0,1.0,340.0,1.5,14.0,65,17.0,45.0,1.5,1.5,-1.0,800.0,420,0.971
1379,6.0,30.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.902
1884,22.0,30.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,79.0,5.0,73.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.983
461,8.0,21.0,-1.0,-1.0,9.5,100,10.5,101.0,11.5,103.0,12.5,105.0,200,0.5,50.0,9.0,14.0,70.0,14.5,78.0,1.0,290.0,1.0,19.0,60,21.0,40.0,1.5,1.5,-1.0,800.0,400,0.879
1047,0.0,21.0,-1.0,-1.0,1.5,100,2.5,101.0,3.5,104.0,4.5,104.0,300,0.5,30.0,10.0,6.0,70.0,6.5,78.0,1.0,240.0,1.5,9.0,65,11.0,45.0,2.0,-1.0,-1.0,400.0,350,0.879
1243,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,420,0.9359999999999999
586,1.0,20.0,-1.0,-1.0,2.0,101,3.0,104.0,4.0,103.0,5.0,107.0,200,1.0,50.0,9.0,6.0,90.0,6.5,77.0,1.0,340.0,1.0,9.0,62,12.5,42.0,1.5,1.0,-1.0,800.0,420,0.9229999999999999
1409,3.5,21.0,-1.0,-1.0,5.0,100,6.0,102.0,7.0,103.0,8.0,105.0,300,0.5,40.0,10.0,12.0,72.0,12.5,77.0,1.0,300.0,1.5,0.5,65,3.5,40.0,1.5,1.5,-1.0,800.0,420,0.943
1426,23.0,24.0,-1.0,-1.0,0.5,100,1.5,102.0,2.5,104.0,3.5,106.0,300,0.5,50.0,10.0,6.5,70.0,7.0,78.0,1.0,300.0,1.0,17.0,60,21.0,40.0,1.5,1.5,-1.0,800.0,400,0.902
1390,14.0,30.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9470000000000001
1230,6.0,29.0,-1.0,-1.0,8.0,101,9.0,102.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,12.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
498,22.0,21.0,-1.0,-1.0,23.5,100,0.5,104.0,1.5,104.0,2.5,105.0,300,0.5,50.0,9.0,4.0,70.0,4.5,78.0,1.0,340.0,1.0,2.0,65,5.0,45.0,1.5,1.5,-1.0,800.0,420,0.902
703,14.0,29.0,-1.0,-1.0,16.0,102,17.0,102.0,18.0,104.0,19.0,106.0,200,1.0,50.0,9.0,20.0,79.0,21.0,76.0,1.0,320.0,1.0,23.0,78,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
376,7.5,38.0,7.666666666666667,80.0,9.0,100,10.0,102.0,11.0,104.0,12.0,103.0,300,0.5,50.0,10.0,16.0,70.0,16.5,75.0,0.5,370.0,2.0,2.5,60,8.0,40.0,1.5,1.5,-1.0,800.0,440,0.9470000000000001
976,19.0,20.0,-1.0,-1.0,20.5,100,21.5,101.0,22.5,102.0,23.5,102.0,150,0.5,35.0,9.0,0.6666666666666666,70.0,1.1666666666666667,70.0,0.6666666666666666,310.0,1.0,2.8333333333333335,67,9.0,40.0,1.6666666666666667,1.6666666666666667,-1.0,900.0,400,0.971
1210,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.9590000000000001
1558,12.0,21.0,12.5,73.0,14.0,100,15.0,102.0,16.0,103.0,17.0,104.0,300,0.5,50.0,9.0,21.5,75.0,22.0,70.0,0.5,350.0,1.0,5.5,65,10.0,45.0,1.5,1.5,-1.0,800.0,400,0.935
405,10.0,21.0,-1.0,-1.0,11.5,100,12.5,100.0,13.5,104.0,14.5,108.0,200,1.0,50.0,10.0,16.0,70.0,16.5,80.0,1.0,380.0,1.0,18.5,76,20.5,47.0,1.5,1.5,-1.0,800.0,400,0.879
420,17.5,21.0,-1.0,-1.0,19.0,100,20.0,101.0,21.0,103.0,22.0,103.0,100,1.0,50.0,10.0,23.5,80.0,0.0,75.0,1.0,280.0,1.0,2.0,65,3.0,45.0,1.5,1.0,-1.0,800.0,400,0.93
1437,7.0,23.0,-1.0,-1.0,8.333333333333334,101,9.333333333333334,102.0,10.333333333333334,103.0,11.333333333333334,103.0,300,0.5,50.0,10.0,16.0,70.0,16.5,78.0,1.0,310.0,1.0,1.0,60,4.0,40.0,1.5,1.5,-1.0,800.0,420,0.9470000000000001
1636,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
1157,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80.0,15.0,73.0,1.0,320.0,23.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.9359999999999999
174,22.0,29.0,-1.0,-1.0,0.0,101,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,1200.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.98
691,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.879
828,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9359999999999999
429,22.0,21.0,-1.0,-1.0,23.0,100,0.0,102.0,1.0,103.0,2.0,104.0,100,1.0,50.0,10.0,3.0,80.0,3.5,70.0,1.0,280.0,1.0,5.5,60,6.5,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1487,11.5,36.0,11.75,80.0,13.5,100,14.5,102.0,15.5,103.0,16.5,101.0,300,0.5,50.0,9.0,20.166666666666668,70.0,21.0,75.0,0.5,350.0,2.0,5.0,65,10.5,45.0,1.5,1.5,-1.0,800.0,385,0.8909999999999999
1140,18.0,29.0,-1.0,-1.0,20.0,101,21.0,103.0,22.0,104.0,23.0,105.0,200,1.0,50.0,9.0,0.0,80.0,1.0,73.0,1.0,320.0,1.0,3.0,80,5.0,45.0,1.5,1.5,1.0,1200.0,400,0.8909999999999999
1735,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9229999999999999
719,22.0,31.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,104.0,200,1.0,50.0,9.0,4.0,78.0,5.0,76.0,1.0,320.0,1.0,7.0,79,9.0,45.0,1.5,1.5,1.0,1200.0,420,0.8909999999999999
283,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9129999999999999
1504,6.5,21.0,7.0,74.0,8.333333333333334,100,9.333333333333334,102.0,10.333333333333334,104.0,11.333333333333334,102.0,300,0.5,50.0,9.0,18.5,75.0,19.0,70.0,0.5,350.0,1.5,4.0,65,8.0,30.0,1.0,1.5,-1.0,800.0,400,0.983
1121,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
636,14.0,28.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,0.93
739,14.0,30.0,-1.0,-1.0,16.0,103,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,310.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,460,0.8909999999999999
500,11.0,24.0,-1.0,-1.0,12.5,100,13.5,101.0,14.5,103.0,15.5,103.0,300,0.5,50.0,10.0,17.0,70.0,17.5,78.0,1.0,330.0,1.5,14.0,65,17.0,50.0,1.5,1.0,-1.0,800.0,400,0.879
1099,3.0,24.0,-1.0,-1.0,4.5,100,5.5,101.0,6.5,103.0,7.5,104.0,300,0.5,50.0,10.0,9.0,70.0,9.5,78.0,1.0,340.0,1.0,19.0,65,22.0,45.0,1.5,1.5,-1.0,800.0,420,0.902
1114,1.0,29.0,-1.0,-1.0,3.0,102,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,73.0,8.0,70.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,420,0.9359999999999999
692,19.0,30.0,-1.0,-1.0,21.0,101,22.0,103.0,23.0,105.0,0.0,107.0,200,1.0,50.0,9.0,1.0,78.0,2.0,73.0,1.0,320.0,1.0,5.0,80,6.0,45.0,1.5,1.5,1.5,1200.0,420,0.983
1490,15.5,40.0,15.75,80.0,17.25,100,18.25,102.0,19.25,103.0,20.25,102.0,300,0.5,50.0,9.0,2.5,70.0,3.0,75.0,0.5,350.0,2.0,13.0,65,15.0,30.0,1.5,1.5,-1.0,800.0,385,0.93
1,6.5,25.0,-1.0,-1.0,8.0,100,9.0,103.0,10.0,104.0,11.0,105.0,300,0.5,40.0,9.0,15.5,70.0,16.0,78.0,1.0,320.0,1.5,2.5,60,4.5,40.0,1.5,1.5,-1.0,800.0,400,0.902
1417,8.0,21.0,-1.0,-1.0,9.333333333333334,100,10.333333333333334,103.0,11.333333333333334,105.0,12.333333333333334,105.0,350,0.5,30.0,9.0,16.5,70.0,17.0,78.0,1.0,300.0,1.5,1.5,60,4.0,40.0,1.5,1.0,-1.0,800.0,420,0.902
1174,14.0,30.0,-1.0,-1.0,16.0,100,17.0,103.0,18.0,105.0,19.0,106.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,400,
927,21.5,38.0,21.666666666666668,80.0,23.333333333333332,100,0.3333333333333333,104.0,1.3333333333333333,102.0,2.0,104.0,300,0.5,50.0,10.0,4.5,70.0,5.0,75.0,0.5,370.0,2.0,15.5,60,21.5,45.0,1.5,1.5,-1.0,800.0,420,0.925
1132,1.0,29.0,-1.0,-1.0,3.0,101,4.0,103.0,5.0,104.0,6.0,105.0,200,1.0,50.0,9.0,7.0,80.0,8.0,73.0,1.0,320.0,1.0,10.0,80,12.0,45.0,1.5,1.5,1.0,1200.0,400,0.973
1674,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,105.0,11.0,107.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.166666666666668,45.0,1.5,1.3333333333333333,1.0,1200.0,400,0.902
1582,18.0,21.0,-1.0,-1.0,19.0,100,20.0,105.0,21.0,107.0,22.0,106.0,300,0.5,50.0,9.0,23.0,70.0,23.5,74.0,1.0,350.0,1.0,1.5,71,3.5,46.0,1.3333333333333333,1.3333333333333333,-1.0,800.0,400,0.9229999999999999
1248,14.0,29.0,-1.0,-1.0,16.0,101,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
1587,14.0,21.0,-1.0,-1.0,15.0,100,16.0,106.0,17.0,105.0,18.0,107.0,300,0.5,50.0,9.0,19.0,70.0,19.5,74.0,1.0,350.0,1.0,21.5,70,23.5,45.0,1.3333333333333321,1.3333333333333333,-1.0,800.0,400,0.971
328,12.5,38.0,12.666666666666666,80.0,14.0,100,15.0,102.0,16.0,103.0,17.0,102.0,300,0.5,50.0,9.0,21.0,70.0,21.5,75.0,0.5,300.0,2.0,7.5,50,13.0,32.0,1.5,1.5,-1.0,800.0,400,0.879
103,20.0,29.0,-1.0,-1.0,22.0,102,23.0,103.0,0.0,104.0,1.0,105.0,200,1.0,50.0,9.0,2.0,78.0,3.0,73.0,1.0,320.0,1.0,5.0,80,7.0,45.0,1.5,1.5,1.0,1200.0,400,0.9
1348,14.0,30.0,-1.0,-1.0,16.0,102,7.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.935
214,22.0,30.0,-1.0,-1.0,0.0,100,1.0,103.0,2.0,105.0,3.0,107.0,200,1.0,50.0,9.0,4.0,80.0,5.0,72.0,1.0,320.0,1.0,7.0,80,9.0,45.0,1.5,1.5,1.0,1200.0,400,0.925
1160,8.0,29.0,-1.0,-1.0,10.0,101,11.0,103.0,12.0,104.0,13.0,105.0,200,1.0,50.0,9.0,14.0,80.0,15.0,73.0,1.0,320.0,1.0,17.0,80,19.0,45.0,1.5,1.5,1.0,1200.0,400,0.9229999999999999
853,14.5,19.0,-1.0,-1.0,16.0,100,17.0,101.0,18.0,103.0,19.0,103.0,300,0.5,40.0,10.0,2.5,70.0,3.0,78.0,1.0,340.0,1.0,13.0,60,15.0,40.0,1.5,1.5,-1.0,800.0,392,0.9470000000000001
247,6.0,30.0,-1.0,-1.0,8.0,102,9.0,104.0,10.0,105.0,11.0,106.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.8909999999999999
1966,21.0,29.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,420,0.9129999999999999
1622,1.0,24.0,-1.0,-1.0,2.5,100,3.5,101.0,4.5,102.0,5.5,102.0,300,0.5,50.0,10.0,7.0,70.0,7.5,78.0,1.0,300.0,1.0,12.5,65,15.0,45.0,1.5,1.5,-1.0,800.0,420,0.925
1812,14.0,30.0,-1.0,-1.0,16.0,101,17.0,104.0,18.0,105.0,19.0,107.0,200,1.0,50.0,9.0,20.0,78.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,1.5,1.5,1.0,1200.0,420,0.902
1554,21.5,21.0,22.0,73.0,0.0,100,1.0,102.0,2.0,103.0,3.0,104.0,300,0.5,50.0,9.0,5.0,70.0,5.5,75.0,0.5,350.0,1.0,15.5,65,22.75,45.0,1.5,1.5,-1.0,800.0,400,0.8909999999999999
1686,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
1226,22.0,29.0,-1.0,-1.0,0.0,102,1.0,103.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,78.0,5.0,73.0,1.0,320.0,1.0,7.0,75,9.0,45.0,1.5,2.0,1.0,1200.0,420,0.93
366,6.833333333333333,38.0,7.0,80.0,8.5,100,9.5,102.0,10.5,103.0,11.5,103.0,300,0.5,-1.0,9.0,14.5,70.0,15.0,75.0,0.5,370.0,2.5,2.5,65,8.0,27.0,1.5,1.5,-1.0,800.0,400,0.925
249,21.0,29.0,-1.0,-1.0,23.0,101,0.0,102.0,1.0,103.0,2.0,104.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.902
737,22.0,26.0,-1.0,-1.0,0.0,100,1.0,102.0,2.0,104.0,3.0,105.0,200,1.0,50.0,9.0,4.0,80.0,5.0,73.0,1.0,320.0,1.0,7.0,80,9.0,45.0,3.0,-1.0,-1.0,1200.0,440,0.884
27,16.5,20.0,-1.0,-1.0,17.5,100,18.5,102.0,19.5,103.0,20.5,104.0,300,0.5,40.0,9.0,1.5,70.0,2.0,78.0,1.0,310.0,1.5,13.0,80,17.0,40.0,1.5,1.5,-1.0,800.0,420,0.93
837,14.0,29.0,-1.0,-1.0,16.0,102,17.0,103.0,18.0,104.0,19.0,105.0,200,1.0,50.0,9.0,20.0,80.0,21.0,73.0,1.0,320.0,1.0,23.0,80,1.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.888
1593,14.0,20.0,-1.0,-1.0,15.0,100,16.0,104.0,17.0,105.0,18.0,106.0,300,0.5,50.0,9.0,19.0,70.0,19.5,74.0,1.0,350.0,1.0,21.5,68,23.5,45.0,1.3333333333333321,1.3333333333333333,-1.0,800.0,420,0.935
1442,7.5,22.0,-1.0,-1.0,9.0,100,10.0,103.0,11.0,103.0,12.0,102.0,300,0.5,40.0,9.0,16.5,70.0,17.0,78.0,1.0,310.0,1.5,1.5,65,8.0,40.0,1.5,1.5,-1.0,800.0,440,0.983
1817,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,75.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
681,6.0,29.0,-1.0,-1.0,8.0,102,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,78.0,13.0,75.0,1.0,320.0,1.0,15.0,74,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.9129999999999999
1543,12.0,21.0,12.5,70.0,14.0,100,15.0,102.0,16.0,103.0,17.0,103.0,300,0.5,50.0,9.0,21.0,70.0,21.5,75.0,0.5,350.0,1.0,6.5,65,10.5,45.0,1.5,1.5,-1.0,800.0,385,0.983
1808,6.0,29.0,-1.0,-1.0,8.0,100,9.0,102.0,10.0,103.0,11.0,104.0,200,1.0,50.0,9.0,12.0,78.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,1.5,1.5,1.0,1200.0,400,0.902
4,14.0,24.0,-1.0,-1.0,15.5,100,16.5,102.0,17.5,102.0,18.5,102.0,300,0.5,40.0,10.0,19.0,70.0,19.5,78.0,1.5,300.0,1.0,6.5,60,12.0,40.0,1.5,0.5,-1.0,800.0,400,0.955
135,6.0,29.0,-1.0,-1.0,8.0,101,9.0,103.0,10.0,104.0,11.0,105.0,200,1.0,50.0,9.0,12.0,80.0,13.0,73.0,1.0,320.0,1.0,15.0,80,17.0,45.0,2.5,2.0,1.0,1200.0,400,0.955
838,21.0,30.0,-1.0,-1.0,23.0,102,0.0,103.0,1.0,104.0,2.0,105.0,200,1.0,50.0,9.0,3.0,80.0,4.0,73.0,1.0,320.0,1.0,6.0,80,8.0,45.0,4.0,-1.0,-1.0,1200.0,440,0.9229999999999999
356,16.5,38.0,16.666666666666668,80.0,18.5,100,19.5,102.0,20.5,102.0,21.5,103.0,300,0.5,50.0,9.0,1.5,70.0,2.0,75.0,0.5,370.0,2.0,13.5,65,17.0,45.0,1.5,1.5,-1.0,800.0,420,0.93
699,9.0,29.0,-1.0,-1.0,11.0,101,12.0,103.0,13.0,104.0,14.0,105.0,200,1.0,50.0,9.0,15.0,80.0,17.0,73.0,1.0,320.0,1.0,19.0,79,21.0,45.0,1.5,1.5,1.0,1200.0,400,0.9470000000000001
1049,14.0,21.0,-1.0,-1.0,15.5,100,16.5,102.0,17.5,104.0,18.5,105.0,300,0.5,30.0,9.0,20.0,70.0,20.5,78.0,1.0,240.0,1.0,0.0,65,8.0,50.0,1.5,1.0,-1.0,800.0,340,0.9798
1712,5.0,21.0,-1.0,-1.0,7.0,100,8.0,100.0,9.0,103.0,10.0,108.0,200,1.0,50.0,9.0,11.5,70.0,12.0,79.0,1.0,380.0,1.0,14.0,75,16.0,45.0,1.5,1.5,-1.0,800.0,400,0.9129999999999999
